date,country_region,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-17,Philippines,-83.71428571428571,-67.52380952380952,33.03174603174603
2020-04-18,Philippines,-83.2,-67.50909090909092,33.18181818181818
2020-04-18,Philippines,-83.01785714285714,-67.17857142857143,33.05357142857143
2020-04-18,Philippines,-83.03508771929825,-67.08771929824562,33.0
2020-04-18,Philippines,-83.05172413793103,-67.0,33.01724137931034
2020-04-18,Philippines,-83.1864406779661,-66.98305084745763,33.016949152542374
2020-04-18,Philippines,-83.3,-66.93333333333334,32.96666666666667
2020-04-18,Philippines,-83.39344262295081,-66.81967213114754,32.91803278688525
2020-04-18,Philippines,-83.43548387096774,-66.70967741935483,32.83870967741935
2020-04-18,Philippines,-83.53968253968254,-66.77777777777777,32.82539682539682
2020-04-19,Philippines,-83.23636363636363,-68.65454545454546,33.89090909090909
2020-04-19,Philippines,-83.10714285714286,-68.16071428571429,33.67857142857143
2020-04-19,Philippines,-83.24561403508773,-67.94736842105263,33.578947368421055
2020-04-19,Philippines,-83.27586206896552,-67.75862068965517,33.5
2020-04-19,Philippines,-83.42372881355932,-67.55932203389831,33.3728813559322
2020-04-19,Philippines,-83.45,-67.33333333333333,33.25
2020-04-19,Philippines,-83.55737704918033,-67.26229508196721,33.14754098360656
2020-04-19,Philippines,-83.6774193548387,-67.2258064516129,33.064516129032256
2020-04-19,Philippines,-83.7936507936508,-67.03174603174604,33.01587301587302
2020-04-20,Philippines,-83.9090909090909,-66.43636363636364,32.85454545454545
2020-04-20,Philippines,-83.91071428571429,-66.51785714285714,32.892857142857146
2020-04-20,Philippines,-83.87719298245614,-66.57894736842105,32.89473684210526
2020-04-20,Philippines,-83.77586206896552,-66.65517241379311,32.94827586206897
2020-04-20,Philippines,-83.86440677966101,-66.71186440677967,32.932203389830505
2020-04-20,Philippines,-83.78333333333333,-66.66666666666667,32.916666666666664
2020-04-20,Philippines,-83.8360655737705,-66.81967213114754,33.032786885245905
2020-04-20,Philippines,-83.93548387096774,-67.01612903225806,33.096774193548384
2020-04-20,Philippines,-84.0,-67.03174603174604,33.12698412698413
2020-04-21,Philippines,-84.43636363636364,-66.47272727272727,33.03636363636364
2020-04-21,Philippines,-84.42857142857143,-66.57142857142857,33.07142857142857
2020-04-21,Philippines,-84.35087719298245,-66.64912280701755,33.05263157894737
2020-04-21,Philippines,-84.22413793103448,-66.74137931034483,33.08620689655172
2020-04-21,Philippines,-84.33898305084746,-66.96610169491525,33.16949152542373
2020-04-21,Philippines,-84.4,-67.05,33.15
2020-04-21,Philippines,-84.37704918032787,-67.04918032786885,33.131147540983605
2020-04-21,Philippines,-84.24193548387096,-66.90322580645162,33.08064516129032
2020-04-21,Philippines,-84.26984126984127,-67.04761904761905,33.20634920634921
2020-04-22,Philippines,-84.7090909090909,-66.58181818181818,33.10909090909091
2020-04-22,Philippines,-84.60714285714286,-66.67857142857143,33.160714285714285
2020-04-22,Philippines,-84.56140350877193,-66.66666666666667,33.14035087719298
2020-04-22,Philippines,-84.37931034482759,-66.5,33.08620689655172
2020-04-22,Philippines,-84.28813559322033,-66.55932203389831,33.067796610169495
2020-04-22,Philippines,-84.31666666666666,-66.65,33.05
2020-04-22,Philippines,-84.42622950819673,-66.8688524590164,33.14754098360656
2020-04-22,Philippines,-84.43548387096774,-66.95161290322581,33.17741935483871
2020-04-22,Philippines,-84.47619047619048,-67.0952380952381,33.301587301587304
2020-04-23,Philippines,-84.61818181818182,-66.61818181818182,33.163636363636364
2020-04-23,Philippines,-84.625,-66.71428571428571,33.214285714285715
2020-04-23,Philippines,-84.73684210526316,-66.94736842105263,33.31578947368421
2020-04-23,Philippines,-84.58620689655173,-66.8103448275862,33.275862068965516
2020-04-23,Philippines,-84.55932203389831,-66.86440677966101,33.25423728813559
2020-04-23,Philippines,-84.61666666666666,-66.95,33.25
2020-04-23,Philippines,-84.59016393442623,-66.93442622950819,33.24590163934426
2020-04-23,Philippines,-84.61290322580645,-67.08064516129032,33.37096774193548
2020-04-23,Philippines,-84.66666666666667,-67.12698412698413,33.3968253968254
2020-04-24,Philippines,-84.74545454545455,-66.8,32.85454545454545
2020-04-24,Philippines,-84.82142857142857,-66.875,32.910714285714285
2020-04-24,Philippines,-84.94736842105263,-67.08771929824562,33.07017543859649
2020-04-24,Philippines,-85.0,-67.24137931034483,33.258620689655174
2020-04-24,Philippines,-84.91525423728814,-67.30508474576271,33.355932203389834
2020-04-24,Philippines,-84.8,-67.11666666666666,33.333333333333336
2020-04-24,Philippines,-84.78688524590164,-67.04918032786885,33.32786885245902
2020-04-24,Philippines,-84.80645161290323,-67.11290322580645,33.403225806451616
2020-04-24,Philippines,-84.7936507936508,-67.12698412698413,33.42857142857143
2020-04-25,Philippines,-84.65454545454546,-67.89090909090909,33.872727272727275
2020-04-25,Philippines,-84.66071428571429,-67.76785714285714,33.82142857142857
2020-04-25,Philippines,-84.75438596491227,-67.66666666666667,33.75438596491228
2020-04-25,Philippines,-84.74137931034483,-67.5,33.63793103448276
2020-04-25,Philippines,-84.83050847457628,-67.42372881355932,33.59322033898305
2020-04-25,Philippines,-84.93333333333334,-67.48333333333333,33.583333333333336
2020-04-25,Philippines,-85.01639344262296,-67.32786885245902,33.52459016393443
2020-04-25,Philippines,-85.03225806451613,-67.2741935483871,33.564516129032256
2020-04-25,Philippines,-84.88888888888889,-66.98412698412699,33.46031746031746
2020-04-26,Philippines,-84.43636363636364,-68.41818181818182,34.36363636363637
2020-04-26,Philippines,-84.58928571428571,-68.17857142857143,34.25
2020-04-26,Philippines,-84.66666666666667,-67.91228070175438,34.175438596491226
2020-04-26,Philippines,-84.72413793103448,-67.79310344827586,34.13793103448276
2020-04-26,Philippines,-84.61016949152543,-67.33898305084746,33.94915254237288
2020-04-26,Philippines,-84.73333333333333,-67.28333333333333,33.85
2020-04-26,Philippines,-84.85245901639344,-67.04918032786885,33.67213114754098
2020-04-26,Philippines,-84.90322580645162,-66.93548387096774,33.61290322580645
2020-04-26,Philippines,-84.98412698412699,-66.87301587301587,33.507936507936506
2020-04-27,Philippines,-85.0909090909091,-66.45454545454545,33.30909090909091
2020-04-27,Philippines,-84.92857142857143,-66.51785714285714,33.357142857142854
2020-04-27,Philippines,-84.94736842105263,-66.66666666666667,33.473684210526315
2020-04-27,Philippines,-85.0,-66.67241379310344,33.43103448275862
2020-04-27,Philippines,-84.89830508474576,-66.59322033898304,33.389830508474574
2020-04-27,Philippines,-84.95,-66.6,33.43333333333333
2020-04-27,Philippines,-84.80327868852459,-66.42622950819673,33.39344262295082
2020-04-27,Philippines,-84.88709677419355,-66.61290322580645,33.45161290322581
2020-04-27,Philippines,-84.87301587301587,-66.65079365079364,33.476190476190474
2020-04-28,Philippines,-85.18181818181819,-65.98181818181818,33.36363636363637
2020-04-28,Philippines,-85.10714285714286,-66.05357142857143,33.357142857142854
2020-04-28,Philippines,-85.19298245614036,-66.26315789473684,33.43859649122807
2020-04-28,Philippines,-85.15517241379311,-66.34482758620689,33.46551724137931
2020-04-28,Philippines,-85.15254237288136,-66.49152542372882,33.59322033898305
2020-04-28,Philippines,-85.01666666666667,-66.55,33.61666666666667
2020-04-28,Philippines,-84.95081967213115,-66.50819672131148,33.59016393442623
2020-04-28,Philippines,-84.75806451612904,-66.33870967741936,33.53225806451613
2020-04-28,Philippines,-84.7936507936508,-66.38095238095238,33.507936507936506
2020-04-29,Philippines,-85.01818181818182,-65.87272727272727,33.43636363636364
2020-04-29,Philippines,-84.82142857142857,-65.67857142857143,33.357142857142854
2020-04-29,Philippines,-84.75438596491227,-65.64912280701755,33.31578947368421
2020-04-29,Philippines,-84.8103448275862,-65.67241379310344,33.327586206896555
2020-04-29,Philippines,-84.77966101694915,-65.7457627118644,33.33898305084746
2020-04-29,Philippines,-84.63333333333334,-65.8,33.36666666666667
2020-04-29,Philippines,-84.50819672131148,-65.8688524590164,33.36065573770492
2020-04-29,Philippines,-84.59677419354838,-66.06451612903226,33.435483870967744
2020-04-29,Philippines,-84.61904761904762,-66.0952380952381,33.3968253968254
2020-04-30,Philippines,-84.58181818181818,-65.36363636363636,33.127272727272725
2020-04-30,Philippines,-84.41071428571429,-65.51785714285714,33.25
2020-04-30,Philippines,-84.21052631578948,-65.3157894736842,33.175438596491226
2020-04-30,Philippines,-83.98275862068965,-65.37931034482759,33.13793103448276
2020-04-30,Philippines,-84.03389830508475,-65.57627118644068,33.20338983050848
2020-04-30,Philippines,-84.1,-65.6,33.2
2020-04-30,Philippines,-84.04918032786885,-65.63934426229508,33.14754098360656
2020-04-30,Philippines,-83.96774193548387,-65.59677419354838,33.096774193548384
2020-04-30,Philippines,-83.71428571428571,-65.66666666666667,33.12698412698413
2020-05-01,Philippines,-83.32727272727273,-65.30909090909091,32.654545454545456
2020-05-01,Philippines,-83.44642857142857,-65.42857142857143,32.75
2020-05-01,Philippines,-83.54385964912281,-65.70175438596492,32.92982456140351
2020-05-01,Philippines,-83.51724137931035,-65.84482758620689,33.03448275862069
2020-05-01,Philippines,-83.42372881355932,-65.94915254237289,33.08474576271186
2020-05-01,Philippines,-83.31666666666666,-65.96666666666667,33.11666666666667
2020-05-01,Philippines,-83.31147540983606,-66.0,33.14754098360656
2020-05-01,Philippines,-83.11290322580645,-66.14516129032258,33.25806451612903
2020-05-01,Philippines,-83.15873015873017,-66.23809523809524,33.301587301587304
2020-05-02,Philippines,-82.61818181818182,-67.05454545454545,33.78181818181818
2020-05-02,Philippines,-82.41071428571429,-66.94642857142857,33.714285714285715
2020-05-02,Philippines,-82.35087719298245,-66.78947368421052,33.64912280701754
2020-05-02,Philippines,-82.22413793103448,-66.44827586206897,33.5
2020-05-02,Philippines,-82.27118644067797,-66.33898305084746,33.42372881355932
2020-05-02,Philippines,-82.33333333333333,-66.4,33.4
2020-05-02,Philippines,-82.37704918032787,-66.21311475409836,33.32786885245902
2020-05-02,Philippines,-82.46774193548387,-66.04838709677419,33.24193548387097
2020-05-02,Philippines,-82.41269841269842,-65.93650793650794,33.142857142857146
2020-05-03,Philippines,-81.49090909090908,-67.58181818181818,33.96363636363636
2020-05-03,Philippines,-81.48214285714286,-67.5,33.92857142857143
2020-05-03,Philippines,-81.57894736842105,-67.21052631578948,33.771929824561404
2020-05-03,Philippines,-81.56896551724138,-66.93103448275862,33.63793103448276
2020-05-03,Philippines,-81.66101694915254,-66.84745762711864,33.52542372881356
2020-05-03,Philippines,-81.68333333333334,-66.73333333333333,33.45
2020-05-03,Philippines,-81.8688524590164,-66.52459016393442,33.36065573770492
2020-05-03,Philippines,-81.79032258064517,-66.11290322580645,33.17741935483871
2020-05-03,Philippines,-81.88888888888889,-65.87301587301587,33.095238095238095
2020-05-04,Philippines,-81.78181818181818,-65.69090909090909,32.92727272727273
2020-05-04,Philippines,-81.5,-65.71428571428571,32.94642857142857
2020-05-04,Philippines,-81.35087719298245,-65.43859649122807,32.8421052631579
2020-05-04,Philippines,-81.34482758620689,-65.41379310344827,32.793103448275865
2020-05-04,Philippines,-81.28813559322033,-65.55932203389831,32.898305084745765
2020-05-04,Philippines,-81.15,-65.46666666666667,32.85
2020-05-04,Philippines,-81.09836065573771,-65.47540983606558,32.85245901639344
2020-05-04,Philippines,-80.95161290322581,-65.5,32.82258064516129
2020-05-04,Philippines,-81.03174603174604,-65.44444444444444,32.80952380952381
2020-05-05,Philippines,-80.8,-65.07272727272728,32.58181818181818
2020-05-05,Philippines,-80.73214285714286,-65.10714285714286,32.589285714285715
2020-05-05,Philippines,-80.45614035087719,-65.15789473684211,32.6140350877193
2020-05-05,Philippines,-80.24137931034483,-65.20689655172414,32.58620689655172
2020-05-05,Philippines,-80.22033898305085,-65.15254237288136,32.54237288135593
2020-05-05,Philippines,-80.31666666666666,-65.11666666666666,32.53333333333333
2020-05-05,Philippines,-80.31147540983606,-65.1311475409836,32.42622950819672
2020-05-05,Philippines,-80.16129032258064,-64.87096774193549,32.32258064516129
2020-05-05,Philippines,-80.11111111111111,-65.03174603174604,32.44444444444444
2020-05-06,Philippines,-79.89090909090909,-64.43636363636364,32.2
2020-05-06,Philippines,-79.82142857142857,-64.48214285714286,32.214285714285715
2020-05-06,Philippines,-79.52631578947368,-64.54385964912281,32.19298245614035
2020-05-06,Philippines,-79.24137931034483,-64.58620689655173,32.224137931034484
2020-05-06,Philippines,-79.35593220338983,-64.77966101694915,32.30508474576271
2020-05-06,Philippines,-79.3,-64.93333333333334,32.43333333333333
2020-05-06,Philippines,-79.09836065573771,-64.67213114754098,32.32786885245902
2020-05-06,Philippines,-79.11290322580645,-64.69354838709677,32.29032258064516
2020-05-06,Philippines,-79.07936507936508,-64.63492063492063,32.23809523809524
2020-05-07,Philippines,-79.0909090909091,-63.81818181818182,32.0
2020-05-07,Philippines,-79.03571428571429,-64.0,32.142857142857146
2020-05-07,Philippines,-78.78947368421052,-64.05263157894737,32.12280701754386
2020-05-07,Philippines,-78.91379310344827,-64.03448275862068,32.12068965517241
2020-05-07,Philippines,-79.05084745762711,-64.23728813559322,32.20338983050848
2020-05-07,Philippines,-79.01666666666667,-64.28333333333333,32.21666666666667
2020-05-07,Philippines,-78.98360655737704,-64.22950819672131,32.18032786885246
2020-05-07,Philippines,-78.74193548387096,-64.29032258064517,32.20967741935484
2020-05-07,Philippines,-78.7936507936508,-64.34920634920636,32.19047619047619
2020-05-08,Philippines,-78.07272727272728,-62.90909090909091,31.21818181818182
2020-05-08,Philippines,-77.96428571428571,-62.92857142857143,31.25
2020-05-08,Philippines,-77.96491228070175,-62.96491228070175,31.333333333333332
2020-05-08,Philippines,-77.96551724137932,-63.13793103448276,31.53448275862069
2020-05-08,Philippines,-77.86440677966101,-62.847457627118644,31.508474576271187
2020-05-08,Philippines,-77.95,-62.86666666666667,31.55
2020-05-08,Philippines,-78.09836065573771,-63.0655737704918,31.688524590163933
2020-05-08,Philippines,-78.25806451612904,-63.03225806451613,31.741935483870968
2020-05-08,Philippines,-78.28571428571429,-62.93650793650794,31.746031746031747
2020-05-09,Philippines,-78.0,-63.654545454545456,32.09090909090909
2020-05-09,Philippines,-78.08928571428571,-63.517857142857146,32.0
2020-05-09,Philippines,-78.2280701754386,-63.31578947368421,31.912280701754387
2020-05-09,Philippines,-78.15517241379311,-63.241379310344826,31.96551724137931
2020-05-09,Philippines,-78.23728813559322,-63.016949152542374,31.864406779661017
2020-05-09,Philippines,-78.1,-62.6,31.75
2020-05-09,Philippines,-78.04918032786885,-62.459016393442624,31.65573770491803
2020-05-09,Philippines,-77.85483870967742,-62.37096774193548,31.612903225806452
2020-05-09,Philippines,-77.80952380952381,-62.22222222222222,31.555555555555557
2020-05-10,Philippines,-76.65454545454546,-63.018181818181816,32.127272727272725
2020-05-10,Philippines,-76.64285714285714,-62.92857142857143,32.107142857142854
2020-05-10,Philippines,-76.7719298245614,-62.526315789473685,31.982456140350877
2020-05-10,Philippines,-77.01724137931035,-62.275862068965516,31.879310344827587
2020-05-10,Philippines,-76.89830508474576,-61.67796610169491,31.677966101694917
2020-05-10,Philippines,-76.98333333333333,-61.6,31.616666666666667
2020-05-10,Philippines,-77.08196721311475,-61.50819672131148,31.491803278688526
2020-05-10,Philippines,-77.20967741935483,-61.20967741935484,31.338709677419356
2020-05-10,Philippines,-77.3015873015873,-61.23809523809524,31.26984126984127
2020-05-11,Philippines,-77.25454545454545,-60.32727272727273,31.036363636363635
2020-05-11,Philippines,-77.08928571428571,-60.267857142857146,31.0
2020-05-11,Philippines,-77.05263157894737,-60.31578947368421,31.035087719298247
2020-05-11,Philippines,-77.20689655172414,-60.55172413793103,31.120689655172413
2020-05-11,Philippines,-77.05084745762711,-60.644067796610166,31.11864406779661
2020-05-11,Philippines,-77.18333333333334,-60.61666666666667,31.133333333333333
2020-05-11,Philippines,-77.14754098360656,-60.80327868852459,31.262295081967213
2020-05-11,Philippines,-77.20967741935483,-60.82258064516129,31.241935483870968
